,Unnamed: 0,ort,plz,vorwahl
796,796,Bebra,36179,06622
797,797,Becheln,56132,02603
798,798,Bechenheim,55234,06737
799,799,Becherbach,67827,06364
800,800,Becherbach bei Kirn,55608,06752
801,801,Bechhofen,91572,09826
802,802,Bechhofen,66894,06372
803,803,Bechstedt,7426,036738
804,804,Bechtheim,67595,06244
805,805,Bechtolsheim,55234,06737
806,806,Bechtsrieth,92699,09659
807,807,Beckdorf,21643,04167
808,808,Beckedorf,31699,05725
809,809,Beckeln,27243,04244
810,810,Beckingen,66701,06835
811,811,Beckum,59269,02521
812,812,Bedburg,50181,02272
813,813,Bedburg-Hau,47551,02824
814,814,Bedesbach,66885,06381
815,815,Beedenbostel,29355,05145
816,816,Beelen,48361,02586
817,817,Beelitz,14547,033206
818,818,Beendorf,39343,039202
819,819,Beeskow,15848,03366
820,820,Beesten,49832,05902
821,821,Beetzendorf,38489,039000
822,822,Beetzsee,14778,03381
823,823,Beetzseeheide,14778,03381
824,824,Beggerow,17111,039994
825,825,Behlendorf,23919,04544
826,826,Behrendorf,25850,04843
827,827,Behrenhoff,17498,03834
828,828,Behren-Lübchin,17179,039971
829,829,Behrensdorf,24321,04381
830,830,Beidenfleth,25573,04829
831,831,Beiersdorf,2736,04269
832,832,Beiersdorf-Freudenberg,16259,033368
833,833,Beierstedt,38382,05354
834,834,Beilingen,54662,06562
835,835,Beilngries,92339,08461
836,836,Beilrode,4886,035386
837,837,Beilstein,71543,07130
838,838,Beilstein,71717,07062
839,839,Beilstein,56814,02671
840,840,Beimerstetten,89179,07348
841,841,Beindersheim,67259,06233
842,842,Beinerstadt,98660,036873
843,843,Beinhausen,54552,06592
844,844,Bekdorf,25554,04823
845,845,Bekmünde,25524,04821
846,846,Bekond,54340,06507
847,847,Belau,24601,04323
848,848,Beldorf,25557,04872
849,849,Beldorf,25767,04835
850,850,Belg,56858,06763
851,851,Belgern-Schildau,4874,034224
852,852,Belgern-Schildau,4889,034221
853,853,Belgershain,4683,034293
854,854,Belgweiler,55469,06761
855,855,Bell,56745,02655
856,856,Bellenberg,89287,07306
857,857,Bellheim,76756,07274
858,858,Bell (Hunsrück),56288,06762
859,859,Bellingen,56459,02663
860,860,Bellstedt,99713,036020
861,861,Belm,49191,05406
862,862,Belrieth,98617,03693
863,863,Belsch,19230,038852
864,864,Beltheim,56290,06746
865,865,Belum,21785,04752
866,866,Bempflingen,72658,07123
867,867,Bendestorf,21227,04183
868,868,Bendfeld,24217,04344
869,869,Bendorf,56170,02622
870,870,Bendorf,25557,04872
871,871,Benediktbeuern,83671,08857
872,872,Bengel,54538,06532
873,873,Bengerstorf,19258,038847
874,874,Benitz,18258,03844
875,875,Benndorf,6308,034772
876,876,Bennewitz,4828,02572
877,877,Bennhausen,67808,06357
878,878,Benningen,87734,08331
879,879,Benningen am Neckar,71726,07144
880,880,Bensdorf,14789,033839
881,881,Bensheim,64625,06251
882,882,Bentwisch,18182,0381
883,883,Bentzin,17129,039999
884,884,Benz,17429,038379
885,885,Benz,23970,03841
886,886,Benzweiler,55494,06764
887,887,Beratzhausen,93176,09492
888,888,Berching,92334,08460
889,889,Berchtesgaden,83471,08652
890,890,Bereborn,56769,02657
891,891,Berenbach,56766,02676
892,892,Berg,56357,06772
893,893,Berg,82335,08151
894,894,Berg,95180,09293
895,895,Berg,53505,02643
896,896,Berg,88276,0751
897,897,Berga,6536,06722
898,898,Berga/Elster,7980,07755
899,899,Bergatreute,88368,07527
900,900,Berg b.Neumarkt i.d.OPf.,92348,09181
901,901,Berge,19348,038785
902,902,Berge,49626,05435
903,903,Bergen,8239,08847
904,904,Bergen,83346,08641
905,905,Bergen,91790,09147
906,906,Bergen,55608,06752
907,907,Bergen,29303,05054
908,908,Bergen an der Dumme,29468,05845
909,909,Bergen auf Rügen,18528,03838
910,910,Bergenhausen,55469,06761
911,911,Bergenhusen,24861,04885
912,912,Bergewöhrden,25779,04836
913,913,Bergfeld,38467,05368
914,914,Berghaupten,77791,07803
915,915,Berghausen,56368,06486
916,916,Bergheim,50126,02271
917,917,Bergheim,50127,02271
918,918,Bergheim,50129,02271
919,919,Bergheim,86673,08431
920,920,Bergholz,17321,039754
921,921,Berghülen,89180,07344
922,922,Berg im Gau,86562,08454
923,923,Bergisch Gladbach,51427,02202
924,924,Bergisch Gladbach,51429,02202
925,925,Bergisch Gladbach,51465,02202
926,926,Bergisch Gladbach,51467,02202
927,927,Bergisch Gladbach,51469,02202
928,928,Bergkamen,59192,02389
929,929,Bergkirchen,85232,08131
930,930,Berglangenbach,55776,06783
931,931,Berglen,73663,07181
932,932,Berglern,85459,08761
933,933,Berglicht,54426,06504
934,934,Bergneustadt,51702,02261
935,935,Berg (Pfalz),76768,07277
936,936,Bergrheinfeld,97493,09723
937,937,Bergtheim,97241,09384
938,938,Bergweiler,54518,06535
939,939,Beringstedt,25575,04874
940,940,Berkatal,37297,05652
941,941,Berka vor dem Hainich,99826,036924
942,942,Berkenbrück,15518,033635
943,943,Berkenthin,23919,04544
944,944,Berkheim,88450,08395
945,945,Berkoth,54673,06564
946,946,Berlin,10115,030
947,947,Berlin,10117,030
948,948,Berlin,10119,030
949,949,Berlin,10178,030
950,950,Berlin,10179,030
951,951,Berlin,10243,030
952,952,Berlin,10245,030
953,953,Berlin,10247,030
954,954,Berlin,10249,030
955,955,Berlin,10315,030
956,956,Berlin,10317,030
957,957,Berlin,10318,030
958,958,Berlin,10319,030
959,959,Berlin,10365,030
960,960,Berlin,10367,030
961,961,Berlin,10369,030
962,962,Berlin,10405,030
963,963,Berlin,10407,030
964,964,Berlin,10409,030
965,965,Berlin,10435,030
966,966,Berlin,10437,030
967,967,Berlin,10439,030
968,968,Berlin,10551,030
969,969,Berlin,10553,030
970,970,Berlin,10555,030
971,971,Berlin,10557,030
972,972,Berlin,10559,030
973,973,Berlin,10585,030
974,974,Berlin,10587,030
975,975,Berlin,10589,030
976,976,Berlin,10623,030
977,977,Berlin,10625,030
978,978,Berlin,10627,030
979,979,Berlin,10629,030
980,980,Berlin,10707,030
981,981,Berlin,10709,030
982,982,Berlin,10711,030
983,983,Berlin,10713,030
984,984,Berlin,10715,030
985,985,Berlin,10717,030
986,986,Berlin,10719,030
987,987,Berlin,10777,030
988,988,Berlin,10779,030
989,989,Berlin,10781,030
990,990,Berlin,10783,030
991,991,Berlin,10785,030
992,992,Berlin,10787,030
993,993,Berlin,10789,030
994,994,Berlin,10823,030
995,995,Berlin,10825,030
996,996,Berlin,10827,030
997,997,Berlin,10829,030
998,998,Berlin,10961,030
999,999,Berlin,10963,030
1000,1000,Berlin,10965,030
1001,1001,Berlin,10967,030
1002,1002,Berlin,10969,030
1003,1003,Berlin,10997,030
1004,1004,Berlin,10999,030
1005,1005,Berlin,12043,030
1006,1006,Berlin,12045,030
1007,1007,Berlin,12047,030
1008,1008,Berlin,12049,030
1009,1009,Berlin,12051,030
1010,1010,Berlin,12053,030
1011,1011,Berlin,12055,030
1012,1012,Berlin,12057,030
1013,1013,Berlin,12059,030
1014,1014,Berlin,12099,030
1015,1015,Berlin,12101,030
1016,1016,Berlin,12103,030
1017,1017,Berlin,12105,030
1018,1018,Berlin,12107,030
1019,1019,Berlin,12109,030
1020,1020,Berlin,12157,030
1021,1021,Berlin,12159,030
1022,1022,Berlin,12161,030
1023,1023,Berlin,12163,030
1024,1024,Berlin,12165,030
1025,1025,Berlin,12167,030
1026,1026,Berlin,12169,030
1027,1027,Berlin,12203,030
1028,1028,Berlin,12205,030
1029,1029,Berlin,12207,030
1030,1030,Berlin,12209,030
1031,1031,Berlin,12247,030
1032,1032,Berlin,12249,030
1033,1033,Berlin,12277,030
1034,1034,Berlin,12279,030
1035,1035,Berlin,12305,030
1036,1036,Berlin,12307,030
1037,1037,Berlin,12309,030
1038,1038,Berlin,12347,030
1039,1039,Berlin,12349,030
1040,1040,Berlin,12351,030
1041,1041,Berlin,12353,030
1042,1042,Berlin,12355,030
1043,1043,Berlin,12357,030
1044,1044,Berlin,12359,030
1045,1045,Berlin,12435,030
1046,1046,Berlin,12437,030
1047,1047,Berlin,12439,030
1048,1048,Berlin,12459,030
1049,1049,Berlin,12487,030
1050,1050,Berlin,12489,030
1051,1051,Berlin,12524,030
1052,1052,Berlin,12526,030
1053,1053,Berlin,12527,030
1054,1054,Berlin,12555,030
1055,1055,Berlin,12557,030
1056,1056,Berlin,12559,030
1057,1057,Berlin,12587,030
1058,1058,Berlin,12589,030
1059,1059,Berlin,12619,030
1060,1060,Berlin,12621,030
1061,1061,Berlin,12623,030
1062,1062,Berlin,12627,030
1063,1063,Berlin,12629,030
1064,1064,Berlin,12679,030
1065,1065,Berlin,12681,030
1066,1066,Berlin,12683,030
1067,1067,Berlin,12685,030
1068,1068,Berlin,12687,030
1069,1069,Berlin,12689,030
1070,1070,Berlin,13051,030
1071,1071,Berlin,13053,030
1072,1072,Berlin,13055,030
1073,1073,Berlin,13057,030
1074,1074,Berlin,13059,030
1075,1075,Berlin,13086,030
1076,1076,Berlin,13088,030
1077,1077,Berlin,13089,030
1078,1078,Berlin,13125,030
1079,1079,Berlin,13127,030
1080,1080,Berlin,13129,030
1081,1081,Berlin,13156,030
1082,1082,Berlin,13158,030
1083,1083,Berlin,13159,030
1084,1084,Berlin,13187,030
1085,1085,Berlin,13189,030
1086,1086,Berlin,13347,030
1087,1087,Berlin,13349,030
1088,1088,Berlin,13351,030
1089,1089,Berlin,13353,030
1090,1090,Berlin,13355,030
1091,1091,Berlin,13357,030
1092,1092,Berlin,13359,030
1093,1093,Berlin,13403,030
1094,1094,Berlin,13405,030
1095,1095,Berlin,13407,030
1096,1096,Berlin,13409,030
1097,1097,Berlin,13435,030
1098,1098,Berlin,13437,030
1099,1099,Berlin,13439,030
1100,1100,Berlin,13465,030
1101,1101,Berlin,13467,030
1102,1102,Berlin,13469,030
1103,1103,Berlin,13503,030
1104,1104,Berlin,13505,030
1105,1105,Berlin,13507,030
1106,1106,Berlin,13509,030
1107,1107,Berlin,13581,030
1108,1108,Berlin,13583,030
1109,1109,Berlin,13585,030
1110,1110,Berlin,13587,030
1111,1111,Berlin,13589,030
1112,1112,Berlin,13591,030
1113,1113,Berlin,13593,030
1114,1114,Berlin,13595,030
1115,1115,Berlin,13597,030
1116,1116,Berlin,13599,030
1117,1117,Berlin,13627,030
1118,1118,Berlin,13629,030
1119,1119,Berlin,14050,030
1120,1120,Berlin,14052,030
1121,1121,Berlin,14053,030
1122,1122,Berlin,14055,030
1123,1123,Berlin,14057,030
1124,1124,Berlin,14059,030
1125,1125,Berlin,14089,030
1126,1126,Berlin,14109,030
1127,1127,Berlin,14129,030
1128,1128,Berlin,14163,030
1129,1129,Berlin,14165,030
1130,1130,Berlin,14167,030
1131,1131,Berlin,14169,030
1132,1132,Berlin,14193,030
1133,1133,Berlin,14195,030
1134,1134,Berlin,14197,030
1135,1135,Berlin,14199,030
1136,1136,Berlingen,54570,06591
1137,1137,Berlingerode,37339,03605
1138,1138,Bermatingen,88697,07544
1139,1139,Bermel,56729,02651
1140,1140,Bermersheim,67593,06244
1141,1141,Bermersheim vor der Höhe,55234,06737
1142,1142,Bernau,16321,03338
1143,1143,Bernau am Chiemsee,83233,08051
1144,1144,Bernau im Schwarzwald,79872,07675
1145,1145,Bernbeuren,86975,08860
1146,1146,Bernburg,6406,03471
1147,1147,Berndorf,54578,06593
1148,1148,Berndroth,56370,06486
1149,1149,Berne,27804,04406
1150,1150,Berngau,92361,09181
1151,1151,Bernhardswald,93170,09408
1152,1152,Bernitt,18246,038461
1153,1153,Bernitt,18249,038464
1154,1154,Bernkastel-Kues,54470,06531
1155,1155,Bernkastel-Kues,54492,06532
1156,1156,Bernried,94505,09905
1157,1157,Bernried am Starnberger See,82347,08158
1158,1158,Bernsdorf,9337,037204
1159,1159,Bernsdorf,2994,035723
1160,1160,Bernstadt,89182,07348
1161,1161,Bernstadt auf dem Eigen,2748,035874
1162,1162,Bernstorf,23936,03881
1163,1163,Berod bei Hachenburg,57614,02684
1164,1164,Berod bei Wallmerod,56414,06435
1165,1165,Berscheid,54673,06564
1166,1166,Berschweiler bei Baumholder,55777,06783
1167,1167,Berschweiler bei Kirn,55608,06752
1168,1168,Bersenbrück,49593,05462
1169,1169,Bersteland,15910,035474
1170,1170,Bertsdorf-Hörnitz,2763,04742
1171,1171,Berumbur,26524,04936
1172,1172,Berzhahn,56459,02663
1173,1173,Berzhausen,57632,02685
1174,1174,Bescheid,54413,06503
1175,1175,Beschendorf,23738,04363
1176,1176,Besdorf,25584,04827
1177,1177,Beselich,65614,06484
1178,1178,Besenthal,23899,04547
1179,1179,Beseritz,17039,0395
1180,1180,Besigheim,74354,07143
1181,1181,Besitz,19258,038847
1182,1182,Bessenbach,63856,06095
1183,1183,Bestensee,15741,033763
1184,1184,Bestwig,59909,02905
1185,1185,Bethenhausen,7554,0365
1186,1186,Betteldorf,54570,06591
1187,1187,Bettendorf,56355,06772
1188,1188,Bettenfeld,54533,06572
1189,1189,Bettingen,54646,06527
1190,1190,Betzdorf,57518,02741
1191,1191,Betzendorf,21386,04138
1192,1192,Betzenstein,91282,09244
1193,1193,Betzenweiler,88422,07582
1194,1194,Betzigau,87488,0831
1195,1195,Beulich,56283,06742
1196,1196,Beuren,56825,02678
1197,1197,Beuren,72660,07025
1198,1198,Beuren (Hochwald),54413,06503
1199,1199,Beuron,88631,07466
1200,1200,Beutelsbach,94501,08543
1201,1201,Bevern,25355,04123
1202,1202,Bevern,37639,05535
1203,1203,Beverstedt,27616,04747
1204,1204,Beverungen,37688,05275
1205,1205,Bexbach,66450,06826
1206,1206,Biberach,77781,07835
1207,1207,Biberach an der Riß,88400,07351
1208,1208,Biberbach,86485,08293
1209,1209,Bibertal,89346,08226
1210,1210,Biblis,68647,06245
1211,1211,Bibow,19417,038482
1212,1212,Bibra,7768,036424
1213,1213,Biburg,93354,09444
1214,1214,Bichl,83673,08857
1215,1215,Bickenbach,64404,06257
1216,1216,Bickenbach,56291,06746
1217,1217,Bickendorf,54636,06561
1218,1218,Bidingen,87651,08348
1219,1219,Biebelnheim,55234,06737
1220,1220,Biebelried,97318,09321
1221,1221,Biebelsheim,55546,0671
1222,1222,Bieberehren,97243,09335
1223,1223,Biebergemünd,63599,06050
1224,1224,Biebern,55471,06761
1225,1225,Biebertal,35444,06409
1226,1226,Biebesheim,64584,06258
1227,1227,Biebrich,56370,06486
1228,1228,Biedenkopf,35216,06461
1229,1229,Biederbach,79215,07682
1230,1230,Biederitz,39175,039292
1231,1231,Biedershausen,66917,06375
1232,1232,Biedesheim,67308,06355
1233,1233,Bielefeld,33602,0521
1234,1234,Bielefeld,33604,0521
1235,1235,Bielefeld,33605,0521
1236,1236,Bielefeld,33607,0521
1237,1237,Bielefeld,33609,0521
1238,1238,Bielefeld,33611,0521
1239,1239,Bielefeld,33613,0521
1240,1240,Bielefeld,33615,0521
1241,1241,Bielefeld,33617,0521
1242,1242,Bielefeld,33619,0521
1243,1243,Bielefeld,33647,0521
1244,1244,Bielefeld,33649,0521
1245,1245,Bielefeld,33659,0521
1246,1246,Bielefeld,33689,0521
1247,1247,Bielefeld,33699,0521
1248,1248,Bielefeld,33719,0521
1249,1249,Bielefeld,33729,0521
1250,1250,Bielefeld,33739,0521
1251,1251,Biendorf,18230,038296
1252,1252,Bienenbüttel,29553,05823
1253,1253,Bienstädt,99100,036258
1254,1254,Biersdorf am See,54636,06561
1255,1255,Biesdorf,54675,06522
1256,1256,Biesenthal,16359,03337
1257,1257,Biessenhofen,87640,08341
1258,1258,Bietigheim,76467,07245
1259,1259,Bietigheim-Bissingen,74321,07142
1260,1260,Bilkheim,56414,06435
1261,1261,Billerbeck,48727,02543
1262,1262,Billigheim,74842,06265
1263,1263,Billigheim-Ingenheim,76831,06349
1264,1264,Bilsen,25485,04120
1265,1265,Bilshausen,37434,05528
1266,1266,Bimöhlen,24576,04192
1267,1267,Binau,74862,06263
1268,1268,Bindlach,95463,09208
1269,1269,Bingen,72511,07577
1270,1270,Bingen am Rhein,55411,06721
1271,1271,Binnen,31619,05028
1272,1272,Binningen,56754,02672
1273,1273,Binsfeld,54518,06535
1274,1274,Binswangen,86637,08272
1275,1275,Binz,18609,038393
1276,1276,Binzen,79589,07621
1277,1277,Bippen,49626,05435
1278,1278,Birenbach,73102,07161
1279,1279,Birgel,54587,06597
1280,1280,Birgland,92262,09186
1281,1281,Birkenau,69488,06209
1282,1282,Birkenbeul,57589,02682
1283,1283,Birkenfeld,75217,07082
1284,1284,Birkenfeld,97834,09398
1285,1285,Birkenfeld,55765,06782
1286,1286,Birkenfelde,37318,036083
1287,1287,Birkenheide,67134,06237
1288,1288,Birken-Honigsessen,57587,02294
1289,1289,Birkenhördt,76889,06349
1290,1290,Birkenwerder,16547,03303
1291,1291,Birkheim,56291,06746
1292,1292,Birkweiler,76831,06349
1293,1293,Birlenbach,65626,06432
1294,1294,Birnbach,57612,02681
1295,1295,Birresborn,54574,06594
1296,1296,Birstein,63633,06054
1297,1297,Birtlingen,54634,06561
1298,1298,Birx,98634,036941
1299,1299,Bischberg,96120,09503
1300,1300,Bischbrunn,97836,09394
1301,1301,Bischbrunn,97852,09394
1302,1302,Bischheim,67294,06352
1303,1303,Bischoffen,35649,06444
1304,1304,Bischofrod,98553,03681
1305,1305,Bischofroda,99826,036924
1306,1306,Bischofsgrün,95493,09276
1307,1307,Bischofsheim,65474,06144
1308,1308,Bischofsheim i.d.Rhön,97653,09772
1309,1309,Bischofsmais,94253,09920
1310,1310,Bischofswerda,1877,03594
1311,1311,Bischofswiesen,83483,08652
1312,1312,Bischweier,76476,07222
1313,1313,Bisingen,72406,07476
1314,1314,Bismark (Altmark),39628,039324
1315,1315,Bismark (Altmark),39629,039089
1316,1316,Bispingen,29646,05194
1317,1317,Bissee,24582,04322
1318,1318,Bissendorf,49143,05402
1319,1319,Bissersheim,67281,06359
1320,1320,Bissingen,86657,09084
1321,1321,Bissingen an der Teck,73266,07023
1322,1322,Bisterschied,67806,06361
1323,1323,Bitburg,54634,06561
1324,1324,Bitterfeld-Wolfen,6749,03493
1325,1325,Bitterfeld-Wolfen,6766,06306
1326,1326,Bitterfeld-Wolfen,6803,03493
1327,1327,Bitterfeld-Wolfen,6808,03493
1328,1328,Bitz,72475,07431
1329,1329,Bitzen,57539,02682
1330,1330,Blaibach,93476,09941
1331,1331,Blaichach,87544,08323
1332,1332,Blankenbach,63825,06024
1333,1333,Blankenberg,19412,038483
1334,1334,Blankenburg,6502,039487
1335,1335,Blankenburg,38889,03944
1336,1336,Blankenburg,38895,039453
1337,1337,Blankenburg,99955,036041
1338,1338,Blankenfelde-Mahlow,15827,03379
1339,1339,Blankenfelde-Mahlow,15831,03379
1340,1340,Blankenhagen,18182,0381
1341,1341,Blankenhain,99444,036459
1342,1342,Blankenheim,53945,02697
1343,1343,Blankenheim,6528,034656
1344,1344,Blankenhof,17039,0395
1345,1345,Blankenrath,56865,06545
1346,1346,Blankensee,17322,039749
1347,1347,Blankensee,17237,039826
1348,1348,Blaubach,66869,06381
1349,1349,Blaubeuren,89143,07344
1350,1350,Blaufelden,74572,07936
1351,1351,Blaustein,89134,07304
1352,1352,Bleckede,19273,038845
1353,1353,Bleckede,21354,05852
1354,1354,Bleckhausen,54570,06591
1355,1355,Bleialf,54608,06555
1356,1356,Bleicherode,99752,036338
1357,1357,Blekendorf,24327,04382
1358,1358,Blender,27337,04233
1359,1359,Blesewitz,17392,039727
1360,1360,Bleyen-Genschmar,15328,033472
1361,1361,Bliedersdorf,21640,04163
1362,1362,Bliesdorf,16269,033456
1363,1363,Blieskastel,66440,06842
1364,1364,Bliestorf,23847,04534
1365,1365,Blievenstorf,19306,038757
1366,1366,Blindheim,89434,09070
1367,1367,Blomberg,32825,05236
1368,1368,Blomberg,26487,04977
1369,1369,Blomesche Wildnis,25348,04124
1370,1370,Blowatz,23974,038426
1371,1371,Blumberg,78176,07702
1372,1372,Blumenholz,17237,039826
1373,1373,Blumenthal,24241,04347
1374,1374,Blunk,23813,04555
1375,1375,Bobeck,7646,07245
1376,1376,Bobenheim am Berg,67273,06353
1377,1377,Bobenheim-Roxheim,67240,06239
1378,1378,Bobenthal,76891,06394
1379,1379,Böbing,82389,08867
1380,1380,Bobingen,86399,08234
1381,1381,Böbingen,67482,06347
1382,1382,Böbingen an der Rems,73560,07171
1383,1383,Bobitz,23966,03841
1384,1384,Bobitz,23996,038423
1385,1385,Böblingen,71032,07031
1386,1386,Böblingen,71034,07031
1387,1387,Böbrach,94255,09923
1388,1388,Bobritzsch-Hilbersdorf,9627,09574
1389,1389,Bobzin,19230,038852
1390,1390,Böchingen,76833,06345
1391,1391,Bocholt,46395,02871
1392,1392,Bocholt,46397,02871
1393,1393,Bocholt,46399,02871
1394,1394,Bochum,44787,0234
1395,1395,Bochum,44789,0234
1396,1396,Bochum,44791,0234
1397,1397,Bochum,44793,0234
1398,1398,Bochum,44795,0234
1399,1399,Bochum,44797,0234
1400,1400,Bochum,44799,0234
1401,1401,Bochum,44801,0234
1402,1402,Bochum,44803,0234
1403,1403,Bochum,44805,0234
1404,1404,Bochum,44807,0234
1405,1405,Bochum,44809,0234
1406,1406,Bochum,44866,0234
1407,1407,Bochum,44867,0234
1408,1408,Bochum,44869,0234
1409,1409,Bochum,44879,0234
1410,1410,Bochum,44892,0234
1411,1411,Bochum,44894,0234
1412,1412,Bocka,7589,036604
1413,1413,Bockau,8324,08641
1414,1414,Bockenau,55595,0671
1415,1415,Bockenem,31167,05067
1416,1416,Bockenheim an der Weinstraße,67278,06359
1417,1417,Bockhorn,85461,08122
1418,1418,Bockhorn,26345,04453
1419,1419,Bockhorst,26897,04967
1420,1420,Bodelshausen,72411,07471
1421,1421,Bodelwitz,7381,03647
1422,1422,Boden,56412,06485
1423,1423,Bodenbach,53539,02692
1424,1424,Bodenfelde,37194,05572
1425,1425,Bodenheim,55294,06135
1426,1426,Bodenkirchen,84155,08741
1427,1427,Bodenmais,94249,09924
1428,1428,Bodenrode-Westhausen,37308,036082
1429,1429,Bodensee,37434,05528
1430,1430,Bodenwerder,37619,05533
1431,1431,Bodenwöhr,92439,09434
1432,1432,Bodman-Ludwigshafen,78351,07773
1433,1433,Bodnegg,88285,07520
1434,1434,Bodolz,88131,08382
1435,1435,Böel,24401,04641
1436,1436,Böel,24405,04646
1437,1437,Böel,24891,04633
1438,1438,Boffzen,37691,05271
1439,1439,Bogel,56357,06772
1440,1440,Bogen,94327,09422
1441,1441,Böhen,87736,08338
1442,1442,Böhlen,4564,034206
1443,1443,Böhl-Iggelheim,67459,06324
1444,1444,Böhme,29693,05164
1445,1445,Böhmenkirch,89558,07332
1446,1446,Böhmfeld,85113,08406
1447,1447,Bohmstedt,25853,04673
1448,1448,Bohmte,49163,05471
1449,1449,Böhnhusen,24220,04347
1450,1450,Boiensdorf,23974,038426
1451,1451,Boitze,21368,05851
1452,1452,Boitzenburger Land,17268,039886
1453,1453,Boizenburg/Elbe,19258,038847
1454,1454,Bokel,25364,04127
1455,1455,Bokel,24802,04330
1456,1456,Bokelrehm,25596,04827
1457,1457,Bokensdorf,38556,05366
1458,1458,Bokholt-Hanredder,25335,04121
